transaction_id,date,hour,type,amount,country,old_balance,new_balance,structuring_flag,rapid_movement_flag,round_amount_flag,high_risk_country,is_suspicious,aml_risk_score,alert_level
TXN009212,2024-05-12,16,TRANSFER,373.3,DE,353888.2,353514.9,0,0,0,0,0,5,LOW
TXN009213,2024-09-13,17,PAYMENT,8951.12,DE,369846.38,360895.26,0,0,0,0,0,1,LOW
TXN009214,2024-07-23,13,CASH_IN,1386.07,US,53197.78,54583.85,0,0,0,0,0,5,LOW
TXN009215,2024-03-18,19,CASH_IN,14190.06,IR,6532.06,20722.12,0,0,0,1,0,31,LOW
TXN009216,2024-02-10,15,TRANSFER,10862.8,DE,168952.59,158089.79,0,0,0,0,0,20,LOW
TXN009217,2024-01-09,15,TRANSFER,4544.23,NG,192282.45,187738.22,0,0,0,1,0,30,LOW
TXN009218,2024-12-13,15,DEBIT,262.28,IR,412706.97,412444.69,0,0,0,1,0,32,LOW
TXN009219,2024-06-24,9,DEBIT,1465.36,NG,498069.84,496604.48,0,0,0,1,0,33,LOW
TXN009220,2024-12-03,19,DEBIT,833.87,US,195092.5,194258.63,0,0,0,0,0,5,LOW
TXN009221,2024-11-28,16,CASH_IN,1185.97,MX,496475.57,497661.54,0,0,0,0,0,0,LOW
TXN009222,2024-08-26,10,PAYMENT,1030.71,UK,356659.77,355629.06,0,0,0,0,0,0,LOW
TXN009223,2024-07-17,16,PAYMENT,3955.77,UK,213930.61,209974.84,0,0,0,0,0,2,LOW
TXN009224,2024-04-04,7,TRANSFER,2143.25,US,115086.72,112943.47,0,0,0,0,0,0,LOW
TXN009225,2024-07-19,19,DEBIT,991.42,UK,195592.44,194601.02,0,0,0,0,0,4,LOW
TXN009226,2024-01-06,11,PAYMENT,3988.52,US,343743.63,339755.11,0,0,0,0,0,3,LOW
TXN009227,2024-01-11,23,TRANSFER,1996.51,IR,151362.26,149365.75,0,0,0,1,1,51,MEDIUM
TXN009228,2024-11-03,7,CASH_OUT,1564.6,IR,322473.18,320908.58,0,0,0,1,0,34,LOW
TXN009229,2024-02-16,11,DEBIT,655.14,DE,244543.2,243888.06,0,0,0,0,0,3,LOW
TXN009230,2024-08-19,13,CASH_IN,2500.88,US,50923.06,53423.94,0,0,0,0,0,0,LOW
TXN009231,2024-08-15,23,TRANSFER,128363.15,RU,192386.66,64023.51,0,0,0,1,1,90,HIGH
TXN009232,2024-06-29,8,PAYMENT,1721.77,CN,210493.18,208771.41,0,0,0,0,0,5,LOW
TXN009233,2024-02-03,11,PAYMENT,858.81,IR,167617.95,166759.14,0,0,0,1,0,34,LOW
TXN009234,2024-10-29,14,CASH_IN,2010.64,MX,218148.51,220159.15,0,0,0,0,0,1,LOW
TXN009235,2024-08-18,18,PAYMENT,3800.34,US,192251.77,188451.43,0,0,0,0,0,2,LOW
TXN009236,2024-10-05,10,DEBIT,12586.19,US,423049.07,410462.88,0,0,0,0,0,4,LOW
TXN009237,2024-02-21,10,CASH_IN,9666.73,NG,360435.65,370102.38,0,0,0,1,0,31,LOW
TXN009238,2024-10-15,8,CASH_IN,4513.34,CN,378667.89,383181.23,0,0,0,0,0,5,LOW
TXN009239,2024-04-15,9,CASH_OUT,1767.78,RU,406783.58,405015.8,0,0,0,1,0,30,LOW
TXN009240,2024-12-18,15,TRANSFER,2412.95,UK,81003.23,78590.28,0,0,0,0,0,3,LOW
TXN009241,2024-05-28,8,CASH_IN,4301.28,IR,142953.63,147254.91,0,0,0,1,0,31,LOW
TXN009242,2024-04-27,2,CASH_OUT,28035.74,NG,402195.38,374159.64,0,0,0,1,1,67,MEDIUM
TXN009243,2024-07-05,18,DEBIT,11799.36,UK,47462.88,35663.52,0,0,0,0,0,5,LOW
TXN009244,2024-11-30,13,CASH_IN,5929.21,IR,69726.93,75656.14,0,0,0,1,0,31,LOW
TXN009245,2024-06-02,15,TRANSFER,2978.75,US,313467.81,310489.06,0,0,0,0,0,0,LOW
TXN009246,2024-12-13,16,CASH_IN,351.44,IR,452546.06,452897.5,0,0,0,1,0,33,LOW
TXN009247,2024-02-01,18,TRANSFER,1456.49,UK,231781.32,230324.83,0,0,0,0,0,1,LOW
TXN009248,2024-10-19,13,CASH_OUT,2507.71,MX,163559.66,161051.95,0,0,0,0,0,4,LOW
TXN009249,2024-03-22,1,TRANSFER,52236.47,IR,18670.46,0.0,0,0,0,1,1,93,HIGH
TXN009250,2024-10-25,16,CASH_OUT,6214.62,RU,379212.86,372998.24,0,0,0,1,0,30,LOW
TXN009251,2024-11-16,16,CASH_IN,2005.78,NG,141091.42,143097.2,0,0,0,1,0,32,LOW
TXN009252,2024-01-19,13,DEBIT,289.63,US,330122.07,329832.44,0,0,0,0,0,5,LOW
TXN009253,2024-02-15,20,PAYMENT,1177.22,NG,383230.83,382053.61,0,0,0,1,0,30,LOW
TXN009254,2024-01-27,20,TRANSFER,1275.02,IR,129917.88,128642.86,0,0,0,1,0,30,LOW
TXN009255,2024-07-11,8,CASH_OUT,2376.42,MX,12809.4,10432.98,0,0,0,0,0,5,LOW
TXN009256,2024-09-03,10,TRANSFER,641.91,NG,330272.03,329630.12,0,0,0,1,0,32,LOW
TXN009257,2024-11-05,13,DEBIT,1719.34,IR,381496.45,379777.11,0,0,0,1,0,35,LOW
TXN009258,2024-08-25,9,TRANSFER,1186.23,CN,137443.1,136256.87,0,0,0,0,0,4,LOW
TXN009259,2024-08-15,21,DEBIT,1618.01,IR,36838.01,35220.0,0,0,0,1,0,30,LOW
TXN009260,2024-09-18,8,PAYMENT,5560.17,US,316649.01,311088.84,0,0,0,0,0,4,LOW
TXN009261,2024-07-05,15,CASH_OUT,6128.31,UK,435693.63,429565.32,0,0,0,0,0,0,LOW
TXN009262,2024-08-12,4,TRANSFER,13413.43,MX,166486.92,153073.49,0,1,0,0,1,65,MEDIUM
TXN009263,2024-07-24,9,TRANSFER,6820.2,MX,75196.3,68376.1,0,0,0,0,0,1,LOW
TXN009264,2024-10-16,8,DEBIT,51.28,US,15527.27,15475.99,0,0,0,0,0,1,LOW
TXN009265,2024-04-07,21,CASH_OUT,2644.83,US,2189.86,0.0,0,0,0,0,0,4,LOW
TXN009266,2024-12-16,14,PAYMENT,2.51,IR,313545.24,313542.73,0,0,0,1,0,31,LOW
TXN009267,2024-05-03,18,CASH_IN,5995.52,MX,489039.65,495035.17,0,0,0,0,0,0,LOW
TXN009268,2024-02-29,11,CASH_OUT,500.35,RU,35760.8,35260.45,0,0,0,1,0,33,LOW
TXN009269,2024-12-19,17,CASH_IN,5627.64,RU,98931.37,104559.01,0,0,0,1,0,33,LOW
TXN009270,2024-10-03,21,TRANSFER,5639.28,US,296292.55,290653.27,0,0,0,0,0,1,LOW
TXN009271,2024-11-02,3,CASH_OUT,121534.65,UK,130933.54,9398.89,0,0,0,0,1,65,MEDIUM
TXN009272,2024-02-29,9,TRANSFER,2093.04,UK,300183.2,298090.16,0,0,0,0,0,0,LOW
TXN009273,2024-12-15,18,CASH_IN,1093.23,US,114211.82,115305.05,0,0,0,0,0,1,LOW
TXN009274,2024-07-14,17,CASH_IN,9212.88,CN,293081.28,302294.16,0,0,0,0,0,5,LOW
TXN009275,2024-09-08,12,DEBIT,864.11,CN,190344.14,189480.03,0,0,0,0,0,3,LOW
TXN009276,2024-06-16,12,DEBIT,5729.37,US,4124.17,0.0,0,0,0,0,0,1,LOW
TXN009277,2024-09-21,10,TRANSFER,46.61,US,405782.55,405735.94,0,0,0,0,0,3,LOW
TXN009278,2024-06-15,19,CASH_IN,582.7,UK,264346.39,264929.09,0,0,0,0,0,1,LOW
TXN009279,2024-08-19,7,CASH_IN,6849.0,UK,361420.7,368269.7,0,0,0,0,0,4,LOW
TXN009280,2024-12-12,11,CASH_OUT,2244.84,RU,9517.38,7272.54,0,0,0,1,0,32,LOW
TXN009281,2024-01-10,8,TRANSFER,952.17,IR,424808.68,423856.51,0,0,0,1,0,35,LOW
TXN009282,2024-04-09,21,TRANSFER,4544.72,IR,261798.75,257254.03,0,0,0,1,0,34,LOW
TXN009283,2024-12-23,10,CASH_OUT,4381.57,US,220194.68,215813.11,0,0,0,0,0,3,LOW
TXN009284,2024-12-26,16,CASH_IN,1763.16,IR,376321.58,378084.74,0,0,0,1,0,32,LOW
TXN009285,2024-11-15,10,CASH_OUT,1491.37,US,357220.83,355729.46,0,0,0,0,0,5,LOW
TXN009286,2024-02-23,14,DEBIT,103.61,US,160825.1,160721.49,0,0,0,0,0,3,LOW
TXN009287,2024-03-20,16,DEBIT,9122.11,US,498671.22,489549.11,0,0,0,0,0,2,LOW
TXN009288,2024-03-08,9,TRANSFER,1608.52,MX,121038.59,119430.07,0,0,0,0,0,4,LOW
TXN009289,2024-06-04,13,PAYMENT,5803.66,MX,386861.14,381057.48,0,0,0,0,0,2,LOW
TXN009290,2024-10-26,16,PAYMENT,10999.59,CN,357142.2,346142.61,0,0,0,0,0,0,LOW
TXN009291,2024-04-06,16,CASH_IN,666.41,US,418364.75,419031.16,0,0,0,0,0,3,LOW
TXN009292,2024-05-30,1,TRANSFER,84765.98,IR,120498.37,35732.39,0,1,0,1,1,100,HIGH
TXN009293,2024-10-10,14,TRANSFER,769.27,IR,313559.38,312790.11,0,0,0,1,0,31,LOW
TXN009294,2024-10-20,10,CASH_IN,6087.43,UK,346180.63,352268.06,0,0,0,0,0,0,LOW
TXN009295,2024-10-30,9,CASH_OUT,699.63,US,368499.63,367800.0,0,0,0,0,0,3,LOW
TXN009296,2024-07-21,7,CASH_OUT,4329.97,CN,78955.55,74625.58,0,0,0,0,0,2,LOW
TXN009297,2024-11-24,9,CASH_OUT,9404.38,US,354540.46,345136.08,0,0,0,0,0,4,LOW
TXN009298,2024-07-15,13,TRANSFER,1417.12,IR,219582.39,218165.27,0,0,0,1,0,33,LOW
TXN009299,2024-03-04,15,CASH_IN,5656.77,DE,29160.85,34817.62,0,0,0,0,0,1,LOW
TXN009300,2024-03-26,7,CASH_OUT,1471.14,MX,60482.34,59011.2,0,0,0,0,0,2,LOW
TXN009301,2024-10-20,11,TRANSFER,7423.23,MX,368455.66,361032.43,0,0,0,0,0,3,LOW
TXN009302,2024-01-03,8,CASH_IN,4106.18,US,65644.98,69751.16,0,0,0,0,0,3,LOW
TXN009303,2024-09-06,1,CASH_OUT,4465.19,UK,212016.42,207551.23,0,0,0,0,1,22,LOW
TXN009304,2024-08-23,17,CASH_IN,1171.77,IR,398560.58,399732.35,0,0,0,1,0,35,LOW
TXN009305,2024-04-25,10,CASH_IN,3677.64,IR,160299.86,163977.5,0,0,0,1,0,32,LOW
TXN009306,2024-07-08,20,TRANSFER,3439.27,US,155569.94,152130.67,0,0,0,0,0,5,LOW
TXN009307,2024-02-19,17,CASH_IN,237.83,MX,334039.54,334277.37,0,0,0,0,0,2,LOW
TXN009308,2024-07-06,20,CASH_OUT,3320.81,US,248522.79,245201.98,0,0,0,0,0,0,LOW
TXN009309,2024-10-26,10,DEBIT,3438.98,DE,243722.97,240283.99,0,0,0,0,0,1,LOW
TXN009310,2024-06-07,18,DEBIT,699.49,DE,451876.76,451177.27,0,0,0,0,0,4,LOW
TXN009311,2024-05-19,19,PAYMENT,4489.77,IR,293137.56,288647.79,0,0,0,1,0,35,LOW
TXN009312,2024-12-05,3,TRANSFER,121823.85,UK,454181.97,332358.12,0,1,0,0,1,86,HIGH
TXN009313,2024-07-13,21,CASH_OUT,6473.87,MX,7214.87,741.0,0,0,0,0,0,0,LOW
TXN009314,2024-06-12,18,CASH_IN,2960.85,US,351106.47,354067.32,0,0,0,0,0,4,LOW
TXN009315,2024-02-21,7,DEBIT,1939.02,NG,374675.05,372736.03,0,0,0,1,0,30,LOW
TXN009316,2024-10-29,20,DEBIT,6433.97,RU,134505.39,128071.42,0,0,0,1,0,34,LOW
TXN009317,2024-12-21,15,TRANSFER,6020.92,NG,375614.16,369593.24,0,0,0,1,0,34,LOW
TXN009318,2024-07-18,21,CASH_IN,3101.6,IR,65795.69,68897.29,0,0,0,1,0,30,LOW
TXN009319,2024-01-17,19,CASH_IN,2348.8,US,495356.71,497705.51,0,0,0,0,0,0,LOW
TXN009320,2024-05-15,11,CASH_IN,3366.77,US,23860.93,27227.7,0,0,0,0,0,4,LOW
TXN009321,2024-07-15,12,DEBIT,427.63,MX,451242.12,450814.49,0,0,0,0,0,0,LOW
TXN009322,2024-06-30,16,DEBIT,6353.73,UK,8076.08,1722.35,0,0,0,0,0,1,LOW
TXN009323,2024-05-16,15,DEBIT,5923.86,RU,466070.98,460147.12,0,0,0,1,0,33,LOW
TXN009324,2024-10-01,10,CASH_OUT,1048.1,US,224361.91,223313.81,0,0,0,0,0,3,LOW
TXN009325,2024-09-05,8,TRANSFER,5352.18,MX,469833.66,464481.48,0,0,0,0,0,5,LOW
TXN009326,2024-08-28,12,TRANSFER,126.92,US,293606.95,293480.03,0,0,0,0,0,2,LOW
TXN009327,2024-01-21,9,TRANSFER,7783.86,US,307434.38,299650.52,0,0,0,0,0,2,LOW
TXN009328,2024-07-01,13,TRANSFER,233.32,UK,295102.73,294869.41,0,0,0,0,0,0,LOW
TXN009329,2024-06-25,13,CASH_OUT,2793.75,RU,4367.22,1573.47,0,0,0,1,0,35,LOW
TXN009330,2024-09-26,18,CASH_IN,2567.24,RU,423050.27,425617.51,0,0,0,1,0,35,LOW
TXN009331,2024-02-21,13,CASH_OUT,460.5,US,54030.36,53569.86,0,0,0,0,0,4,LOW
TXN009332,2024-08-13,9,CASH_IN,1418.65,DE,166939.53,168358.18,0,0,0,0,0,5,LOW
TXN009333,2024-05-09,1,CASH_OUT,35817.17,IR,145805.93,109988.76,0,1,0,1,1,95,HIGH
TXN009334,2024-07-21,10,PAYMENT,1880.26,IR,462596.89,460716.63,0,0,0,1,0,32,LOW
TXN009335,2024-05-25,7,PAYMENT,73.96,MX,138041.41,137967.45,0,0,0,0,0,2,LOW
TXN009336,2024-11-21,18,CASH_OUT,846.86,US,44782.61,43935.75,0,0,0,0,0,1,LOW
TXN009337,2024-11-05,17,DEBIT,7496.39,UK,248888.85,241392.46,0,0,0,0,0,0,LOW
TXN009338,2024-05-26,21,TRANSFER,1949.73,UK,177800.45,175850.72,0,0,0,0,0,4,LOW
TXN009339,2024-04-12,17,TRANSFER,6659.87,US,159221.2,152561.33,0,0,0,0,0,2,LOW
TXN009340,2024-05-18,23,CASH_OUT,17982.33,US,294939.0,276956.67,0,0,0,0,1,39,LOW
TXN009341,2024-02-11,11,CASH_IN,5450.5,UK,121322.85,126773.35,0,0,0,0,0,4,LOW
TXN009342,2024-12-16,11,PAYMENT,819.85,CN,392755.14,391935.29,0,0,0,0,0,2,LOW
TXN009343,2024-11-03,9,PAYMENT,3222.86,UK,297693.47,294470.61,0,0,0,0,0,0,LOW
TXN009344,2024-03-17,13,TRANSFER,1373.12,US,398870.3,397497.18,0,0,0,0,0,4,LOW
TXN009345,2024-08-07,21,PAYMENT,6367.13,US,153511.78,147144.65,0,0,0,0,0,0,LOW
TXN009346,2024-11-24,10,TRANSFER,4137.48,NG,8428.49,4291.01,0,0,0,1,0,31,LOW
TXN009347,2024-07-07,16,PAYMENT,4409.72,NG,22065.08,17655.36,0,0,0,1,0,31,LOW
TXN009348,2024-04-26,16,TRANSFER,1980.43,IR,329328.75,327348.32,0,0,0,1,0,32,LOW
TXN009349,2024-03-24,7,PAYMENT,9422.63,US,367228.88,357806.25,0,0,0,0,0,2,LOW
TXN009350,2024-06-14,9,CASH_IN,3940.9,US,224163.86,228104.76,0,0,0,0,0,2,LOW
TXN009351,2024-07-21,7,PAYMENT,5864.51,IR,127303.16,121438.65,0,0,0,1,0,30,LOW
TXN009352,2024-12-11,16,TRANSFER,3871.85,IR,255459.35,251587.5,0,0,0,1,0,35,LOW
TXN009353,2024-09-19,1,CASH_OUT,22032.15,RU,42949.97,20917.82,0,0,0,1,1,66,MEDIUM
TXN009354,2024-12-19,13,DEBIT,369.36,NG,307968.15,307598.79,0,0,0,1,0,30,LOW
TXN009355,2024-02-27,21,DEBIT,2603.59,US,41842.05,39238.46,0,0,0,0,0,3,LOW
TXN009356,2024-05-30,8,CASH_OUT,179.45,DE,306748.67,306569.22,0,0,0,0,0,0,LOW
TXN009357,2024-05-27,9,PAYMENT,4109.74,CN,219114.24,215004.5,0,0,0,0,0,5,LOW
TXN009358,2024-01-20,9,PAYMENT,595.42,US,143511.01,142915.59,0,0,0,0,0,3,LOW
TXN009359,2024-10-08,13,CASH_OUT,893.55,DE,248601.44,247707.89,0,0,0,0,0,4,LOW
TXN009360,2024-08-08,16,PAYMENT,4244.72,NG,285003.11,280758.39,0,0,0,1,0,35,LOW
TXN009361,2024-04-28,20,TRANSFER,1354.64,NG,240967.47,239612.83,0,0,0,1,0,33,LOW
TXN009362,2024-07-10,9,CASH_OUT,6603.37,US,32573.09,25969.72,0,0,0,0,0,4,LOW
TXN009363,2024-04-16,7,CASH_OUT,1101.36,UK,277333.62,276232.26,0,0,0,0,0,4,LOW
TXN009364,2024-12-04,12,TRANSFER,2245.08,US,147890.41,145645.33,0,0,0,0,0,3,LOW
TXN009365,2024-12-08,17,CASH_OUT,255.73,US,444747.91,444492.18,0,0,0,0,0,4,LOW
TXN009366,2024-08-18,8,PAYMENT,885.79,NG,423581.98,422696.19,0,0,0,1,0,30,LOW
TXN009367,2024-02-25,17,DEBIT,3948.44,US,9456.41,5507.97,0,0,0,0,0,1,LOW
TXN009368,2024-09-24,3,CASH_OUT,60070.73,RU,220398.67,160327.94,0,1,0,1,1,100,HIGH
TXN009369,2024-01-20,14,CASH_IN,628.08,RU,399016.27,399644.35,0,0,0,1,0,30,LOW
TXN009370,2024-01-09,10,PAYMENT,9470.81,DE,419963.79,410492.98,0,0,0,0,0,3,LOW
TXN009371,2024-06-18,20,TRANSFER,362.53,US,171429.93,171067.4,0,0,0,0,0,1,LOW
TXN009372,2024-12-30,19,TRANSFER,5555.92,IR,162858.4,157302.48,0,0,0,1,0,34,LOW
TXN009373,2024-05-18,8,CASH_IN,3148.2,US,71407.86,74556.06,0,0,0,0,0,5,LOW
TXN009374,2024-04-11,9,CASH_OUT,4356.95,UK,343560.02,339203.07,0,0,0,0,0,5,LOW
TXN009375,2024-05-02,18,TRANSFER,2152.42,IR,20572.96,18420.54,0,0,0,1,0,32,LOW
TXN009376,2024-05-19,2,TRANSFER,17566.68,US,317045.97,299479.29,0,0,0,0,1,36,LOW
TXN009377,2024-08-25,18,PAYMENT,1891.18,US,324986.77,323095.59,0,0,0,0,0,3,LOW
TXN009378,2024-12-07,21,CASH_IN,2494.99,IR,436999.42,439494.41,0,0,0,1,0,31,LOW
TXN009379,2024-06-17,8,DEBIT,8425.6,NG,253757.51,245331.91,0,0,0,1,0,32,LOW
TXN009380,2024-08-17,8,CASH_IN,3088.15,US,217670.69,220758.84,0,0,0,0,0,4,LOW
TXN009381,2024-05-13,23,TRANSFER,4960.33,US,441491.66,436531.33,0,0,0,0,1,23,LOW
TXN009382,2024-10-30,12,PAYMENT,10647.24,US,231960.05,221312.81,0,0,0,0,0,0,LOW
TXN009383,2024-01-18,4,CASH_OUT,32716.97,RU,112354.35,79637.38,0,1,0,1,1,95,HIGH
TXN009384,2024-04-27,16,DEBIT,1598.96,US,123541.41,121942.45,0,0,0,0,0,0,LOW
TXN009385,2024-09-15,8,DEBIT,6037.58,NG,322838.96,316801.38,0,0,0,1,0,32,LOW
TXN009386,2024-01-30,14,DEBIT,6935.64,US,185023.88,178088.24,0,0,0,0,0,0,LOW
TXN009387,2024-04-28,12,CASH_OUT,9821.86,US,244216.36,234394.5,0,0,0,0,0,4,LOW
TXN009388,2024-12-06,8,DEBIT,844.13,US,256944.9,256100.77,0,0,0,0,0,1,LOW
TXN009389,2024-12-15,8,CASH_OUT,5168.71,UK,456316.05,451147.34,0,0,0,0,0,4,LOW
TXN009390,2024-03-02,13,PAYMENT,6121.81,UK,26033.87,19912.06,0,0,0,0,0,1,LOW
TXN009391,2024-10-19,13,CASH_OUT,3626.21,US,367511.76,363885.55,0,0,0,0,0,0,LOW
TXN009392,2024-01-04,7,DEBIT,594.47,US,333891.4,333296.93,0,0,0,0,0,4,LOW
TXN009393,2024-02-13,11,CASH_OUT,769.95,US,188926.5,188156.55,0,0,0,0,0,2,LOW
TXN009394,2024-01-27,13,TRANSFER,1831.12,IR,155546.58,153715.46,0,0,0,1,0,35,LOW
TXN009395,2024-01-28,13,DEBIT,3912.37,CN,474020.25,470107.88,0,0,0,0,0,1,LOW
TXN009396,2024-08-13,17,CASH_IN,976.6,NG,26705.77,27682.37,0,0,0,1,0,31,LOW
TXN009397,2024-08-22,10,PAYMENT,1848.52,US,140173.74,138325.22,0,0,0,0,0,1,LOW
TXN009398,2024-03-11,13,TRANSFER,8099.81,US,421288.1,413188.29,0,0,0,0,0,1,LOW
TXN009399,2024-04-18,17,CASH_IN,2401.71,CN,144804.07,147205.78,0,0,0,0,0,0,LOW
TXN009400,2024-07-14,9,CASH_IN,2813.01,US,404946.98,407759.99,0,0,0,0,0,0,LOW
TXN009401,2024-01-11,12,CASH_OUT,1271.51,US,294195.53,292924.02,0,0,0,0,0,1,LOW
TXN009402,2024-03-08,18,PAYMENT,1378.66,US,191692.1,190313.44,0,0,0,0,0,2,LOW
TXN009403,2024-03-09,20,DEBIT,933.27,MX,37611.88,36678.61,0,0,0,0,0,3,LOW
TXN009404,2024-08-26,9,DEBIT,2234.66,DE,159837.03,157602.37,0,0,0,0,0,5,LOW
TXN009405,2024-05-19,19,DEBIT,486.54,MX,91361.94,90875.4,0,0,0,0,0,4,LOW
TXN009406,2024-10-06,8,PAYMENT,3770.8,US,406401.66,402630.86,0,0,0,0,0,4,LOW
TXN009407,2024-06-05,23,TRANSFER,52259.41,US,167307.98,115048.57,0,0,0,0,1,61,MEDIUM
TXN009408,2024-11-27,17,TRANSFER,2169.68,US,85339.09,83169.41,0,0,0,0,0,2,LOW
TXN009409,2024-01-25,12,DEBIT,6456.59,US,90957.64,84501.05,0,0,0,0,0,0,LOW
TXN009410,2024-11-03,17,DEBIT,1218.08,NG,172380.31,171162.23,0,0,0,1,0,31,LOW
TXN009411,2024-03-19,15,TRANSFER,3600.81,CN,205418.45,201817.64,0,0,0,0,0,3,LOW
TXN009412,2024-07-20,18,CASH_OUT,6288.65,UK,457643.78,451355.13,0,0,0,0,0,2,LOW
TXN009413,2024-06-12,11,CASH_IN,4242.0,US,426850.45,431092.45,0,0,0,0,0,5,LOW
TXN009414,2024-05-01,19,DEBIT,2525.34,US,105018.1,102492.76,0,0,0,0,0,5,LOW
TXN009415,2024-03-18,7,TRANSFER,6968.25,US,394367.69,387399.44,0,0,0,0,0,2,LOW
TXN009416,2024-05-25,15,DEBIT,2110.45,NG,323596.05,321485.6,0,0,0,1,0,32,LOW
TXN009417,2024-03-02,19,PAYMENT,962.37,US,197513.63,196551.26,0,0,0,0,0,1,LOW
TXN009418,2024-05-02,12,CASH_OUT,157.06,US,339154.09,338997.03,0,0,0,0,0,1,LOW
TXN009419,2024-09-30,18,DEBIT,3791.56,US,304649.25,300857.69,0,0,0,0,0,5,LOW
TXN009420,2024-12-10,23,TRANSFER,5225.23,US,481830.31,476605.08,0,0,0,0,1,23,LOW
TXN009421,2024-04-29,18,PAYMENT,523.11,IR,214672.55,214149.44,0,0,0,1,0,30,LOW
TXN009422,2024-07-24,1,TRANSFER,64548.19,NG,143185.57,78637.38,0,1,0,1,1,100,HIGH
TXN009423,2024-02-26,16,DEBIT,5618.33,US,306132.0,300513.67,0,0,0,0,0,0,LOW
TXN009424,2024-12-01,21,CASH_IN,11908.34,US,131392.24,143300.58,0,0,0,0,0,3,LOW
TXN009425,2024-06-06,8,DEBIT,488.7,US,193416.56,192927.86,0,0,0,0,0,0,LOW
TXN009426,2024-08-11,14,PAYMENT,3290.66,UK,51412.81,48122.15,0,0,0,0,0,5,LOW
TXN009427,2024-09-25,18,DEBIT,3420.31,US,448854.96,445434.65,0,0,0,0,0,2,LOW
TXN009428,2024-08-12,15,PAYMENT,5227.17,US,263624.93,258397.76,0,0,0,0,0,3,LOW
TXN009429,2024-09-08,2,CASH_OUT,75976.84,NG,453952.8,377975.96,0,0,0,1,1,94,HIGH
TXN009430,2024-07-28,16,TRANSFER,1749.14,MX,204579.17,202830.03,0,0,0,0,0,4,LOW
TXN009431,2024-12-07,19,TRANSFER,2173.67,IR,142752.47,140578.8,0,0,0,1,0,32,LOW
TXN009432,2024-08-11,7,DEBIT,8556.16,IR,9468.89,912.73,0,0,0,1,0,30,LOW
TXN009433,2024-01-12,16,PAYMENT,1327.38,UK,70220.94,68893.56,0,0,0,0,0,5,LOW
TXN009434,2024-02-10,16,DEBIT,7554.05,US,379259.79,371705.74,0,0,0,0,0,4,LOW
TXN009435,2024-01-04,7,DEBIT,1216.47,RU,102291.12,101074.65,0,0,0,1,0,31,LOW
TXN009436,2024-09-12,16,CASH_IN,850.26,US,106555.11,107405.37,0,0,0,0,0,5,LOW
TXN009437,2024-08-03,13,DEBIT,1481.95,IR,28420.6,26938.65,0,0,0,1,0,30,LOW
TXN009438,2024-08-14,13,PAYMENT,1764.64,DE,74220.1,72455.46,0,0,0,0,0,0,LOW
TXN009439,2024-04-15,16,TRANSFER,3091.7,US,175546.11,172454.41,0,0,0,0,0,4,LOW
TXN009440,2024-11-18,15,CASH_OUT,16958.95,US,269756.67,252797.72,0,0,0,0,0,19,LOW
TXN009441,2024-11-20,9,CASH_OUT,1483.49,NG,484958.29,483474.8,0,0,0,1,0,33,LOW
TXN009442,2024-04-10,2,TRANSFER,25913.57,CN,261069.72,235156.15,0,0,0,0,1,36,LOW
TXN009443,2024-06-06,16,DEBIT,10926.03,UK,311945.1,301019.07,0,0,0,0,0,2,LOW
TXN009444,2024-07-17,9,DEBIT,2439.13,US,341593.43,339154.3,0,0,0,0,0,1,LOW
TXN009445,2024-10-16,12,TRANSFER,13645.9,US,224295.52,210649.62,0,0,0,0,0,19,LOW
TXN009446,2024-11-21,14,PAYMENT,15484.04,US,154947.03,139462.99,0,0,0,0,0,4,LOW
TXN009447,2024-04-29,11,CASH_OUT,202.83,CN,407911.55,407708.72,0,0,0,0,0,5,LOW
TXN009448,2024-05-19,14,DEBIT,2352.76,RU,350266.25,347913.49,0,0,0,1,0,33,LOW
TXN009449,2024-01-18,19,TRANSFER,279.52,US,327208.81,326929.29,0,0,0,0,0,1,LOW
TXN009450,2024-04-03,16,CASH_OUT,1931.89,US,224084.34,222152.45,0,0,0,0,0,5,LOW
TXN009451,2024-11-10,8,PAYMENT,7362.33,US,312655.76,305293.43,0,0,0,0,0,5,LOW
TXN009452,2024-10-18,21,TRANSFER,2642.97,IR,4375.6,1732.63,0,0,0,1,0,30,LOW
TXN009453,2024-03-24,7,CASH_IN,1470.39,DE,138847.45,140317.84,0,0,0,0,0,2,LOW
TXN009454,2024-03-26,14,PAYMENT,7291.75,US,276527.09,269235.34,0,0,0,0,0,2,LOW
TXN009455,2024-05-01,21,TRANSFER,2569.39,US,83238.92,80669.53,0,0,0,0,0,3,LOW
TXN009456,2024-05-06,19,CASH_OUT,8382.47,UK,436181.49,427799.02,0,0,0,0,0,4,LOW
TXN009457,2024-06-10,12,CASH_IN,3900.45,RU,479333.6,483234.05,0,0,0,1,0,31,LOW
TXN009458,2024-04-12,9,DEBIT,3595.0,US,78241.42,74646.42,0,0,0,0,0,3,LOW
TXN009459,2024-04-19,14,DEBIT,13775.46,US,118100.56,104325.1,0,0,0,0,0,4,LOW
TXN009460,2024-09-27,23,TRANSFER,16545.2,NG,273194.61,256649.41,0,0,0,1,1,65,MEDIUM
TXN009461,2024-08-31,17,CASH_OUT,1394.7,DE,238776.52,237381.82,0,0,0,0,0,1,LOW
